"Categoria","Palabra","web",
Toponimia,Ixitoc [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ixitoc,
Toponimia,Jaqui [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#jaqui,
Toponimia,Jaqui [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#jaqui,
Toponimia,La Chimba [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#la chimba,
Toponimia,La Nasca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#la nasca,
Toponimia,La Nasca/Lanasca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#la nasca/lanasca,
Toponimia,Lamai [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lamai,
Toponimia,Lanasca/La Nasca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#lanasca/la nasca,
Toponimia,Lapal [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lapal,
Toponimia,Laramati [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#laramati,
Toponimia,Laraos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#laraos,
Toponimia,Lima [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#lima,
Toponimia,Lima [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lima,
Toponimia,Lima [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#lima,
Toponimia,Llaca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llaca,
Toponimia,Llampa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llampa,
Toponimia,Llaucamalla [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#llaucamalla,
Toponimia,Llauta [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#llauta,
Toponimia,Lleuin [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lleuin,
Toponimia,Loa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#loa,
Toponimia,Lucana [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#lucana,
Toponimia,Lunaguana [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#lunaguana,
Toponimia,Mala [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mala,
Toponimia,Malcadan [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#malcadan,
Toponimia,Malco [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#malco,
Toponimia,Manchay [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#manchay,
Toponimia,Mancheca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mancheca,
Toponimia,Maray [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#maray,
Toponimia,Mayo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mayo,
Toponimia,Molloampato [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#molloampato,
Toponimia,Motupe [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#motupe,
Toponimia,Ocaycachiz [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ocaycachiz,
Toponimia,Omapacha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#omapacha,
Toponimia,Oruisa/Uruisa/Yruisa [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#oruisa/uruisa/yruisa,
Toponimia,Paccamaca [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#paccamaca,
Toponimia,Pachacama [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pachacama,
Toponimia,Pachacama [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#pachacama,
Toponimia,Pachacamac/Pachacama [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#pachacamac/pachacama,
Toponimia,Palco [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#palco,
Toponimia,Pambo [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#pambo,
Toponimia,Pampamarca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#pampamarca,
Toponimia,Pampas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#pampas,
Toponimia,Pampas  [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pampas ,
Toponimia,Panama [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#panama,
Toponimia,Panama [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Panarai [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#panarai,
Toponimia,Panza liubi [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#panza liubi,
Toponimia,Para/Paras [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#para/paras,
Toponimia,parcialidad/parcialidades [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#parcialidad/parcialidades,
Toponimia,Parcos [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#parcos,
Toponimia,Parcos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#parcos,
Toponimia,Pariacaca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#pariacaca,
Toponimia,Parinacocha [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#parinacocha,
Toponimia,Parinacocha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#parinacocha,
Toponimia,Parinacocha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#parinacocha,
Toponimia,Pasto [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pasto,
Toponimia,Patadi [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#patadi,
Toponimia,Paucara [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paucara,
Toponimia,Paucararay [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paucararay,
Toponimia,Paucarbamba [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paucarbamba,
Toponimia,Paucarpampa [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#paucarpampa,
Toponimia,Paycara [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#paycara,
Toponimia,Peru [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#peru,
Toponimia,Perú [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#perú,
Toponimia,Pincos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pincos,
Toponimia,Piru [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#piru,
Toponimia,Piru [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#piru,
Toponimia,Pirú [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#pirú,
Toponimia,Pisco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pisco,
Toponimia,Piscoy [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#piscoy,
Toponimia,Piticancha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#piticancha,
Toponimia,Piura [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Ploya [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ploya,
Toponimia,Pombo [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#pombo,
Toponimia,Porsi [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#porsi,
Toponimia,Potosí [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#potosí,
Toponimia,Pra [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pra,
Toponimia,Pucara [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pucara,
Toponimia,Pueblo Quemado [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#pueblo quemado,
Toponimia,Pugna [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Puruay [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#puruay,
Toponimia,Putina [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#putina,
Toponimia,Puzcouilca/Puzco uilca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#puzcouilca/puzco uilca,
Toponimia,Queca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#queca,
Toponimia,Queros [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#queros,
Toponimia,Quinigui [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quinigui,
Toponimia,Quinua [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quinua,
Toponimia,Quipan [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quipan,
Toponimia,Quito [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#quito,
Toponimia,Quito [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quito,
Toponimia,Quito [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Rimac [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#rimac,
Toponimia,Rucanas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#rucanas,
Toponimia,Rucanas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#rucanas,
Toponimia,Sachisagagna [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#sachisagagna,
Toponimia,Salca Rucana/Salcarucana [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#salca rucana/salcarucana,
Toponimia,Salcac [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#salcac,
Toponimia,Sanchadas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sanchadas,
Toponimia,Saquixaguana [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#saquixaguana,
Toponimia,Saysa [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#saysa,
Toponimia,Sayunpa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sayunpa,
Toponimia,Sondondo [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#sondondo,
Toponimia,Songonchi [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#songonchi,
Toponimia,Soras [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#soras,
Toponimia,Sucat [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sucat,
Toponimia,Sucnaque [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sucnaque,
Toponimia,Sulco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#sulco,
Toponimia,Tambo [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#tambo,
Toponimia,Tangarara [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Tarama/Tarana [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tarama/tarana,
Toponimia,Tarcos [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#tarcos,
Toponimia,Tarma [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#tarma,
Toponimia,Tarma [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#tarma,
Toponimia,Taucap [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#taucap,
Toponimia,Tiaguanaco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tiaguanaco,
Toponimia,Tichicasa [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#tichicasa,
Toponimia,Tinta [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tinta,
Toponimia,Tococache [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tococache,
Toponimia,Toto [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#toto,
Toponimia,Tumbez [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#tumbez,
Toponimia,Tumbez [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#tumbez,
Toponimia,Tumbez [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Tuna [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#tuna,
Toponimia,Uchubamba [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#uchubamba,
Toponimia,Uraguaci [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#uraguaci,
Toponimia,Uruchalla [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#uruchalla,
Toponimia,Víctoc [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#víctoc,
Toponimia,Vilcabamba [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#vilcabamba,
Toponimia,Vilcas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#vilcas,
Toponimia,VilcasHuaman [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#vilcashuaman,
Toponimia,Xauxa [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#xauxa,
Toponimia,Xauxa [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#xauxa,
Toponimia,Xauxa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#xauxa,
Toponimia,Xauxa [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#xauxa,
Toponimia,Xauxa [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Xuque [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#xuque,
Toponimia,Yaguana [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#yaguana,
Toponimia,yaros [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yaros,
Toponimia,Yauequi llanay [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yauequi llanay,
Toponimia,Yauriviri [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#yauriviri,
Toponimia,Yauyos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yauyos,
Toponimia,Yca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yca,
Toponimia,Ychmay [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ychmay,
Toponimia,Yucai [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yucai,
Toponimia,Yzcas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yzcas,
Vestido,bincha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#bincha,
Vestido,borla [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#borla,
Vestido,capaccochas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#capaccochas,
Vestido,chumbes [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chumbes,
Vestido,chumbi [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#chumbi,
Vestido,gualparicos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#gualparicos,
Vestido,Guara [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guara,
Vestido,guara [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guara,
Vestido,guaraca/guaracas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guaraca/guaracas,
